company_id,current_loan_amount,loan_term,credit_score,annual_income,years_in_industry,loan_industry,past_credit_problems,business_area,had_bankruptcy,property,loan_status
49e7490e-5847-4541-9d62-c8a2b757cfdd,,Short Term,749,677635,2,technology,0,urban,0,building society savings,1
2bdf4410-bfb6-448f-8337-63e6fd01a7e0,549516,Short Term,,,3,manufacturing,0,rural,0,building society savings,1
f3cc5aae-b846-4e4d-a5c7-8bf25cf95c14,356290,Long Term,,,6,construction,0,rural,0,building society savings,1
3319838f-c476-40ed-b142-a5ad9a2813d7,155254,Short Term,730,1448028,10,health,1,urban,1,real estate,0
47eadf69-2fea-43f2-885c-a76f7c92d7e1,109692,Short Term,735,625252,5,health,0,urban,0,other,1
cd85fc71-a410-492e-a260-dfd660a31b30,312818,Short Term,740,1088111,6,wholesale,0,rural,0,unknown/none,1
979675c7-4cb6-497d-9941-9ed2562c6c60,414414,Short Term,740,813732,5,health,0,urban,0,real estate,1
278914f0-fe04-49cd-844d-a6dd8476b600,43824,Short Term,720,408709,4,construction,0,urban,0,building society savings,1
71a86951-50e3-43ab-9d06-87d7bc264e33,172700,Short Term,723,775542,10,real estate,1,rural,1,unknown/none,0
e035819f-64aa-45a1-b86b-335bb4979f3f,64988,Short Term,,,10,health,0,urban,0,other,1
480ecd21-b00e-4bf9-8547-7b5269d05ede,269104,Long Term,715,1297567,10,health,1,urban,1,building society savings,0
840763ec-bdab-4bb2-ab0a-87c037c3a378,327096,Short Term,735,903982,2,construction,2,urban,1,other,0
b2892b2c-c302-41a1-8a6a-1a52338fd2b1,449636,Short Term,721,2524093,1,technology,0,urban,0,building society savings,0
64dcd3aa-3c82-4c70-929a-a83d249d894a,,Long Term,689,866799,9,transport,2,urban,2,other,1
77c6b54a-a0a3-4dda-8ac2-2af5988846f5,214566,Short Term,694,965105,7,real estate,1,urban,1,building society savings,0
4c7abe43-507b-4d01-b3ec-b46b82ecbe04,306064,Short Term,,,4,transport,0,urban,0,real estate,1
8c97d885-83ad-4b64-b5a6-92c4ccbeb48d,438636,Long Term,,,10,manufacturing,1,rural,0,real estate,0
d11855a2-35f1-4370-bf82-1e1e7fe6d817,87252,Short Term,746,1789667,2,manufacturing,0,urban,0,building society savings,1
baf401b2-5313-499c-9ae3-1d9369c37d3a,143506,Short Term,739,896135,9,health,1,urban,1,unknown/none,0
47e8c33f-5923-45a9-b5b7-30fd03cf1543,183348,Short Term,,,2,advertising,0,urban,0,unknown/none,1
6134f961-2dd3-4773-806c-33289517dddc,92642,Long Term,689,571539,2,health,0,rural,0,other,1
8d25ce7b-92be-4ff0-a134-f3398fb4624e,214874,Long Term,731,1540254,10,advertising,0,rural,0,other,1
deed9021-d878-4200-b8f4-94f4c63b9b01,372196,Long Term,665,1243645,5,food,0,rural,0,real estate,1
ab10e32a-c187-4313-b9cd-9e210ce93bdf,153780,Short Term,710,531202,3,construction,0,urban,0,building society savings,1
2d658da1-af60-4906-a23e-dcbac33d95b9,787644,Long Term,683,1749159,10,manufacturing,0,urban,0,other,1
f70e194c-3df7-4ebe-acfb-388cac5fcfdd,222816,Short Term,725,1520209,7,real estate,1,rural,1,building society savings,0
2e958113-d15b-479c-a3bb-35ec85460817,,Long Term,718,3186889,10,health,0,urban,0,building society savings,1
5d4cc1e3-7890-401e-9760-2a1dafb7d00c,268730,Long Term,681,1218432,2,finance,0,rural,0,other,1
074de4c9-5e54-4934-a6a6-d7360b12f651,225214,Short Term,,,6,manufacturing,0,rural,0,other,1
176596bc-30a8-4b95-8cb2-f4ff24e3bd7e,179432,Short Term,,,9,real estate,0,urban,0,building society savings,1
1278e0fd-cc5b-4e65-8282-f9ace5e87bf4,479490,Long Term,680,2032924,10,wholesale,0,rural,0,building society savings,1
da7d3376-3992-4068-bc29-a20929c64ed2,464904,Long Term,,,1,advertising,0,rural,0,building society savings,0
3720e858-cf85-4876-88c6-2d1662b2899f,458700,Long Term,,,7,health,1,rural,1,building society savings,0
aabf4f9d-13ce-47f7-b65b-1930d66a1a33,,Short Term,726,1058167,4,wholesale,0,rural,0,real estate,1
653ec81a-ef1d-4033-9b7e-cb17ac527ccf,760298,Long Term,654,2251272,5,technology,0,rural,0,unknown/none,1
57edc3a9-1995-4333-b173-a45504ac7a1e,151822,Short Term,723,936605,4,technology,0,urban,0,building society savings,1
22e6fc82-11a7-4da1-939c-ec3c8101d698,46486,Short Term,747,420679,1,manufacturing,0,urban,0,building society savings,0
e9e768e1-c7b5-464e-8c30-5edd4afcf4d7,,Short Term,735,1575575,5,manufacturing,0,rural,0,other,1
6025af4b-cdab-4afc-9a6f-d54be33360b2,562826,Long Term,699,1060884,10,food,0,rural,0,other,1
e3c0b9f3-6eda-4c0f-adc8-2e11dc28ec6f,168102,Short Term,714,427272,5,advertising,0,rural,0,building society savings,1
e9ad91de-370e-4ae5-bd9d-f7fc538a5a79,,Short Term,719,613415,9,agriculture,0,rural,0,other,1
c1498408-335b-4499-86a7-0c4760a29a5b,,Short Term,726,742824,10,finance,0,rural,0,real estate,1
6dcac565-9aeb-4a3f-b1dc-b9e9ea2bfb08,218284,Long Term,721,1319626,10,real estate,0,rural,0,building society savings,1
2b38d634-6d1b-438e-b614-3b3dbac96d48,387310,Long Term,708,1368418,10,food,0,rural,0,other,1
dae190eb-1c33-4458-b34d-c14d915ab118,,Short Term,733,1383599,10,wholesale,0,urban,0,unknown/none,1
9377bdfc-c01a-4b7f-9dcd-6e6155cce7e8,334092,Short Term,737,1442670,10,wholesale,0,urban,0,other,1
